id,aggregate_rating,rating_color,rating_text,votes
6310723,2.5,FFBA00,Average,3
6310827,2.9,FFBA00,Average,5
6310808,2.7,FFBA00,Average,3
6317277,0,CBCBC8,Not rated,3
18690440,0,CBCBC8,Not rated,1
18387187,0,CBCBC8,Not rated,1
18729293,0,CBCBC8,Not rated,1
6310822,2.9,FFBA00,Average,2
6310837,2.8,FFBA00,Average,3
18683928,0,CBCBC8,Not rated,2
18476112,2.9,FFBA00,Average,4
6304548,3.6,9ACD32,Good,75
6304510,3.6,9ACD32,Good,56
6304608,3.2,CDD614,Average,60
18662760,3.5,9ACD32,Good,39
18387201,3.8,9ACD32,Good,38
6304478,3.1,CDD614,Average,32
6315704,3.3,CDD614,Average,42
6304515,3.3,CDD614,Average,29
6310975,3.5,9ACD32,Good,26
6304591,3.3,CDD614,Average,25
6304684,3.3,CDD614,Average,23
6304474,3.5,9ACD32,Good,35
6304601,3.4,CDD614,Average,23
6304449,3.4,CDD614,Average,21
6304574,3,CDD614,Average,18
18278174,3.2,CDD614,Average,16
18336012,2.2,FF7800,Poor,12
6304887,3.4,CDD614,Average,16
18642139,3.3,CDD614,Average,13
6315744,3.1,CDD614,Average,12
6310974,2.2,FF7800,Poor,13
6317685,3.1,CDD614,Average,9
18372774,3.1,CDD614,Average,11
18664301,3,CDD614,Average,5
6304582,2.8,FFBA00,Average,7
6314659,2.6,FFBA00,Average,6
18475211,3,CDD614,Average,4
18660476,2.9,FFBA00,Average,4
6314658,2.7,FFBA00,Average,6
6303363,2.7,FFBA00,Average,5
18475217,0,CBCBC8,Not rated,3
6309544,3.8,9ACD32,Good,154
18379944,0,CBCBC8,Not rated,2
6318023,3.8,9ACD32,Good,70
6309589,3.9,9ACD32,Good,271
6310984,3.5,9ACD32,Good,45
6315006,3.6,9ACD32,Good,94
6307537,4.1,5BA829,Very Good,159
6316198,3.8,9ACD32,Good,70
18450399,3.6,9ACD32,Good,35
6313675,3.9,9ACD32,Good,59
6312098,3.7,9ACD32,Good,46
18319219,3.7,9ACD32,Good,42
6315745,0,CBCBC8,Not rated,1
6315348,4.1,5BA829,Very Good,187
6303402,2.9,FFBA00,Average,1
6313992,4.5,3F7E00,Excellent,503
6317079,3.4,CDD614,Average,107
6301411,3.5,9ACD32,Good,36
6300065,2.6,FFBA00,Average,34
6300071,3,CDD614,Average,8
6313583,3.7,9ACD32,Good,58
18161644,3.6,9ACD32,Good,53
18608416,3.8,9ACD32,Good,73
18689868,3.3,CDD614,Average,12
18615787,0,CBCBC8,Not rated,1
6313112,3.6,9ACD32,Good,101
18607559,3.9,9ACD32,Good,64
18597387,3.7,9ACD32,Good,36
6302199,4,5BA829,Very Good,121
6312261,3.1,CDD614,Average,19
6300066,3.4,CDD614,Average,16
18204644,3.4,CDD614,Average,26
6317064,4.2,5BA829,Very Good,405
6301456,3.3,CDD614,Average,15
18589400,3.9,9ACD32,Good,26
6301671,3.6,9ACD32,Good,65
18555758,0,CBCBC8,Not rated,0
6309686,3.8,9ACD32,Good,93
6312036,3.6,9ACD32,Good,85
18340445,3.7,9ACD32,Good,84
18602494,3.8,9ACD32,Good,44
6301158,2.3,FF7800,Poor,65
18613280,3.5,9ACD32,Good,49
18417992,3.9,9ACD32,Good,24
6318852,3.3,CDD614,Average,19
6315566,4.3,5BA829,Very Good,328
6315692,3.8,9ACD32,Good,181
18584686,3.8,9ACD32,Good,146
6315693,4.2,5BA829,Very Good,160
6313961,3.9,9ACD32,Good,114
6315843,3.4,CDD614,Average,139
6314376,3.8,9ACD32,Good,97
6313557,4.2,5BA829,Very Good,108
18252914,4,5BA829,Very Good,82
6313691,3.9,9ACD32,Good,110
6314375,3.6,9ACD32,Good,56
18426139,3.5,9ACD32,Good,74
18290992,3.8,9ACD32,Good,62
18725972,3.4,CDD614,Average,13
6314395,3.7,9ACD32,Good,39
18494209,4.1,5BA829,Very Good,38
18216952,3.6,9ACD32,Good,36
6315919,3.3,CDD614,Average,40
6314384,3.7,9ACD32,Good,50
6313902,3.9,9ACD32,Good,31
6317755,3.3,CDD614,Average,40
18546578,4.1,5BA829,Very Good,35
6314823,2.4,FF7800,Poor,38
18674909,3.3,CDD614,Average,17
6314382,3.7,9ACD32,Good,30
6314396,3.4,CDD614,Average,29
18337222,3.4,CDD614,Average,25
18246104,3.4,CDD614,Average,28
18601273,3.6,9ACD32,Good,24
18533307,2.7,FFBA00,Average,27
6314394,3.3,CDD614,Average,20
18540215,3.6,9ACD32,Good,20
6314380,3,CDD614,Average,16
6314385,3.3,CDD614,Average,11
6315844,3.1,CDD614,Average,12
6315913,3.4,CDD614,Average,16
18601274,3,CDD614,Average,10
18674893,3.2,CDD614,Average,12
18674907,3.2,CDD614,Average,7
18337224,3,CDD614,Average,7
18674897,2.9,FFBA00,Average,4
18337216,3.1,CDD614,Average,6
18600805,2.9,FFBA00,Average,4
18387259,3.1,CDD614,Average,7
18546580,0,CBCBC8,Not rated,1
18680834,0,CBCBC8,Not rated,3
18534857,0,CBCBC8,Not rated,1
18618049,0,CBCBC8,Not rated,1
6302776,3.3,CDD614,Average,56
18255653,3.5,9ACD32,Good,23
6305060,3.8,9ACD32,Good,184
18246076,3.5,9ACD32,Good,105
6317524,3.5,9ACD32,Good,303
6305829,3.8,9ACD32,Good,133
6304714,3.4,CDD614,Average,30
6315729,3.9,9ACD32,Good,104
6312202,3.3,CDD614,Average,39
6313515,3.4,CDD614,Average,69
18409454,4.9,3F7E00,Excellent,152
18142931,3.8,9ACD32,Good,80
6302841,4.6,3F7E00,Excellent,111
18290973,3.7,9ACD32,Good,133
6300077,3.1,CDD614,Average,23
6317600,3.9,9ACD32,Good,210
6313200,4.2,5BA829,Very Good,195
6317966,3.5,9ACD32,Good,44
18596932,3.2,CDD614,Average,22
6310435,3.9,9ACD32,Good,185
6308293,4,5BA829,Very Good,153
6314847,3.5,9ACD32,Good,145
18426137,4.4,5BA829,Very Good,102
6317483,3.1,CDD614,Average,28
18517810,3.6,9ACD32,Good,29
6306373,4,5BA829,Very Good,206
6312047,4.1,5BA829,Very Good,97
6310401,3.5,9ACD32,Good,138
18171877,4,5BA829,Very Good,82
6307729,2.8,FFBA00,Average,1
18537951,4.2,5BA829,Very Good,62
6307802,2.7,FFBA00,Average,4
18217048,3.7,9ACD32,Good,68
18234693,3.9,9ACD32,Good,95
18258112,3.8,9ACD32,Good,72
18258097,3.7,9ACD32,Good,67
18232785,3.6,9ACD32,Good,45
18306322,4,5BA829,Very Good,57
18455035,3.7,9ACD32,Good,50
18216984,3.5,9ACD32,Good,36
18451938,3.7,9ACD32,Good,57
18216996,3.7,9ACD32,Good,41
18217046,3.3,CDD614,Average,29
18414655,3.6,9ACD32,Good,24
18522993,2.2,FF7800,Poor,29
18546593,2.5,FFBA00,Average,15
18522992,3.5,9ACD32,Good,27
18601864,3.7,9ACD32,Good,20
18216990,3.6,9ACD32,Good,19
18258108,3.1,CDD614,Average,9
18549752,2.3,FF7800,Poor,19
18685807,2.9,FFBA00,Average,5
18366614,3,CDD614,Average,9
18601866,3.1,CDD614,Average,11
18258094,3.2,CDD614,Average,13
18546598,3.1,CDD614,Average,7
18651827,3,CDD614,Average,7
6313782,2.3,FF7800,Poor,74
18540094,3,CDD614,Average,7
18660460,3.1,CDD614,Average,17
18546595,3.1,CDD614,Average,4
18522991,0,CBCBC8,Not rated,2
18455038,0,CBCBC8,Not rated,3
18656930,0,CBCBC8,Not rated,2
18312919,3.4,CDD614,Average,29
6317390,3.8,9ACD32,Good,211
18271069,3.9,9ACD32,Good,62
6317389,3.3,CDD614,Average,112
6318679,3.7,9ACD32,Good,51
18591389,3.6,9ACD32,Good,26
18724432,2.9,FFBA00,Average,21
18415034,3.3,CDD614,Average,15
18442053,3.2,CDD614,Average,8
18415035,3.2,CDD614,Average,15
18673849,3,CDD614,Average,9
18697622,0,CBCBC8,Not rated,0
18291004,3.2,CDD614,Average,14
18382304,3.3,CDD614,Average,11
18708198,0,CBCBC8,Not rated,1
18480899,3.1,CDD614,Average,6
18655953,0,CBCBC8,Not rated,0
18678008,0,CBCBC8,Not rated,0
6316451,3.9,9ACD32,Good,171
6316791,4.2,5BA829,Very Good,69
6316910,3.5,9ACD32,Good,119
6316448,4.2,5BA829,Very Good,57
6317101,4.2,5BA829,Very Good,54
6316900,3.6,9ACD32,Good,57
18645696,3.9,9ACD32,Good,29
6316449,3.5,9ACD32,Good,31
6317100,3.5,9ACD32,Good,22
6316450,3.2,CDD614,Average,20
6318523,3.4,CDD614,Average,14
6316761,3.1,CDD614,Average,8
18393673,3.1,CDD614,Average,6
18426689,3.5,9ACD32,Good,103
6302801,3.7,9ACD32,Good,166
6318435,3.3,CDD614,Average,58
6300049,4.3,5BA829,Very Good,88
6300050,4.3,5BA829,Very Good,154
18422124,2.6,FFBA00,Average,51
6300047,4.1,5BA829,Very Good,106
6309073,4.2,5BA829,Very Good,163
18468656,4.1,5BA829,Very Good,74
6300021,3.8,9ACD32,Good,40
6306394,4.5,3F7E00,Excellent,84
6300042,4,5BA829,Very Good,85
6317688,4,5BA829,Very Good,155
18522231,3.6,9ACD32,Good,43
6300012,3.6,9ACD32,Good,51
6315495,4.1,5BA829,Very Good,86
6300095,3.3,CDD614,Average,19
6300064,3.7,9ACD32,Good,20
6300015,3.5,9ACD32,Good,37
6306420,3.8,9ACD32,Good,107
18664859,3.7,9ACD32,Good,43
18271070,3.7,9ACD32,Good,167
18451542,3.2,CDD614,Average,34
6300070,3.5,9ACD32,Good,17
6315458,4.2,5BA829,Very Good,34
6306464,3.7,9ACD32,Good,49
6305173,3.9,9ACD32,Good,122
18580866,3.4,CDD614,Average,10
6300055,3.4,CDD614,Average,17
6302744,3.7,9ACD32,Good,46
6317039,4.2,5BA829,Very Good,81
18278150,3.7,9ACD32,Good,23
6305121,3.7,9ACD32,Good,115
6307329,3.7,9ACD32,Good,18
6300418,3.3,CDD614,Average,26
18461923,3.5,9ACD32,Good,18
18287119,3.8,9ACD32,Good,14
6313705,3.4,CDD614,Average,24
18340433,4.4,5BA829,Very Good,79
18364380,3.2,CDD614,Average,19
18415046,3.5,9ACD32,Good,15
6300363,3.4,CDD614,Average,26
6309621,4,5BA829,Very Good,270
6316691,3.4,CDD614,Average,24
6300505,3.4,CDD614,Average,23
6309796,4,5BA829,Very Good,73
6318711,3.6,9ACD32,Good,76
6309794,4.3,5BA829,Very Good,70
18685362,3.2,CDD614,Average,20
6316014,3.7,9ACD32,Good,134
6303103,3.3,CDD614,Average,19
18371103,3.8,9ACD32,Good,16
18689009,3.5,9ACD32,Good,20
18618195,0,CBCBC8,Not rated,3
18643499,0,CBCBC8,Not rated,1
18676932,0,CBCBC8,Not rated,3
18613684,3,CDD614,Average,4
18643500,0,CBCBC8,Not rated,1
18605758,0,CBCBC8,Not rated,2
18618221,0,CBCBC8,Not rated,1
18618192,3,CDD614,Average,4
18618186,0,CBCBC8,Not rated,1
18618223,0,CBCBC8,Not rated,0
18618207,0,CBCBC8,Not rated,0
18618198,0,CBCBC8,Not rated,0
18676948,0,CBCBC8,Not rated,0
18618184,0,CBCBC8,Not rated,0
6313228,2.9,FFBA00,Average,8
18171896,0,CBCBC8,Not rated,2
18168022,3,CDD614,Average,7
18586760,0,CBCBC8,Not rated,1
6311957,3.6,9ACD32,Good,140
6301928,3.6,9ACD32,Good,68
18010353,3.9,9ACD32,Good,62
18565234,4.4,5BA829,Very Good,133
6315834,3.7,9ACD32,Good,65
6302397,3.8,9ACD32,Good,266
6314666,4,5BA829,Very Good,92
6300962,2.9,FFBA00,Average,34
6304535,3.7,9ACD32,Good,122
18338226,3.8,9ACD32,Good,67
6313015,4.2,5BA829,Very Good,155
6308928,3.7,9ACD32,Good,147
6311120,3.5,9ACD32,Good,36
6311176,3.3,CDD614,Average,29
6313432,3.3,CDD614,Average,31
6305640,3.7,9ACD32,Good,57
6300801,3.3,CDD614,Average,36
6315637,3.7,9ACD32,Good,60
6304238,3.6,9ACD32,Good,217
6302636,3.4,CDD614,Average,40
18615188,3.8,9ACD32,Good,50
6301268,4,5BA829,Very Good,91
18153418,3.3,CDD614,Average,30
6310018,3.7,9ACD32,Good,94
18449209,3.2,CDD614,Average,29
6301232,3.6,9ACD32,Good,109
18486195,4,5BA829,Very Good,57
6302578,4,5BA829,Very Good,71
6301405,3.6,9ACD32,Good,106
6311946,3.8,9ACD32,Good,186
6318265,3.9,9ACD32,Good,200
18343574,3.9,9ACD32,Good,33
6301946,3.6,9ACD32,Good,77
6302621,3.5,9ACD32,Good,46
18171887,3.4,CDD614,Average,48
18426122,3.9,9ACD32,Good,73
6302112,3.6,9ACD32,Good,91
6300167,3.6,9ACD32,Good,92
6313576,3.6,9ACD32,Good,133
18290969,4.1,5BA829,Very Good,47
6314617,3.4,CDD614,Average,55
18267133,3.6,9ACD32,Good,30
18530282,3.8,9ACD32,Good,74
18337241,3.4,CDD614,Average,27
6301559,3.2,CDD614,Average,28
6317083,3.5,9ACD32,Good,62
18153766,2.7,FFBA00,Average,47
18250544,4.1,5BA829,Very Good,73
18297179,3.8,9ACD32,Good,65
6313867,3.5,9ACD32,Good,120
6306951,3.7,9ACD32,Good,105
18472275,2.8,FFBA00,Average,7
6318941,3.6,9ACD32,Good,64
6309092,3.8,9ACD32,Good,61
6303117,2.3,FF7800,Poor,46
6311873,3.7,9ACD32,Good,89
6300415,3.4,CDD614,Average,28
6317557,3.7,9ACD32,Good,83
6304193,2.3,FF7800,Poor,8
6312070,3.8,9ACD32,Good,78
18250531,3.1,CDD614,Average,13
6318415,3.4,CDD614,Average,25
6307386,3.7,9ACD32,Good,93
18557533,3.3,CDD614,Average,17
6311211,3.1,CDD614,Average,22
6314819,3.9,9ACD32,Good,150
18399507,3.2,CDD614,Average,97
18376891,4.3,5BA829,Very Good,136
6317635,4,5BA829,Very Good,128
18351650,3,CDD614,Average,35
6309693,3.7,9ACD32,Good,166
6313318,4.1,5BA829,Very Good,115
6313790,3.7,9ACD32,Good,100
18542665,4.5,3F7E00,Excellent,86
18278176,4.1,5BA829,Very Good,82
6317667,3.8,9ACD32,Good,91
6313108,3.8,9ACD32,Good,102
6309773,3.8,9ACD32,Good,72
6309724,3.9,9ACD32,Good,66
6313789,3.6,9ACD32,Good,58
6309970,3.7,9ACD32,Good,71
6315702,3.5,9ACD32,Good,48
6309720,3.7,9ACD32,Good,22
18301073,3.4,CDD614,Average,33
18592272,3.6,9ACD32,Good,38
18353609,3.2,CDD614,Average,6
18667384,0,CBCBC8,Not rated,1
6302362,3.3,CDD614,Average,38
18731502,2.9,FFBA00,Average,4
18751009,3,CDD614,Average,4
6307415,3.2,CDD614,Average,12
18536966,3,CDD614,Average,11
6307410,3.2,CDD614,Average,11
6307419,3.1,CDD614,Average,8
6307304,3.1,CDD614,Average,9
18536969,2.9,FFBA00,Average,6
18151418,2.8,FFBA00,Average,4
6307312,2.5,FFBA00,Average,13
6316801,3.8,9ACD32,Good,108
6307353,3,CDD614,Average,5
6307308,3.1,CDD614,Average,8
6306755,3.8,9ACD32,Good,157
6307343,3,CDD614,Average,4
6306576,3.9,9ACD32,Good,71
6306765,3.6,9ACD32,Good,107
6307197,3,CDD614,Average,6
18600189,0,CBCBC8,Not rated,2
6307232,2.8,FFBA00,Average,4
6306553,3.6,9ACD32,Good,66
18751004,0,CBCBC8,Not rated,2
18536963,0,CBCBC8,Not rated,3
18600173,0,CBCBC8,Not rated,1
6307067,3,CDD614,Average,5
6307367,2.9,FFBA00,Average,3
6307178,3,CDD614,Average,5
6306511,1.8,DE1D0F,Poor,48
6306760,3.3,CDD614,Average,34
6306538,3.1,CDD614,Average,42
6306780,3.6,9ACD32,Good,49
6307204,3,CDD614,Average,4
6306544,2.4,FF7800,Poor,43
6307400,2.6,FFBA00,Average,2
18153869,3.5,9ACD32,Good,18
18751005,0,CBCBC8,Not rated,1
6310483,3.4,CDD614,Average,56
6306746,3.7,9ACD32,Good,46
18439431,3.6,9ACD32,Good,68
6306494,3.5,9ACD32,Good,35
6307346,2.8,FFBA00,Average,2
18618672,3.1,CDD614,Average,13
6314570,3.5,9ACD32,Good,39
6310783,3.1,CDD614,Average,20
18306418,2.5,FFBA00,Average,37
18536964,0,CBCBC8,Not rated,2
18621570,3.2,CDD614,Average,36
6306533,3.2,CDD614,Average,25
6307847,2.9,FFBA00,Average,1
6316803,3.4,CDD614,Average,30
6313393,3.6,9ACD32,Good,28
6306560,3.1,CDD614,Average,27
6313410,3.1,CDD614,Average,21
6307105,2.9,FFBA00,Average,22
6309110,3.4,CDD614,Average,24
6316555,3.4,CDD614,Average,24
6311007,3.1,CDD614,Average,20
6319024,3.5,9ACD32,Good,26
6307231,2.9,FFBA00,Average,1
6310774,3.3,CDD614,Average,16
6306776,2.6,FFBA00,Average,21
6310713,3.4,CDD614,Average,20
6306620,3.1,CDD614,Average,16
6307180,2.9,FFBA00,Average,1
6312051,3.4,CDD614,Average,25
6309284,2.7,FFBA00,Average,6
6318847,2.3,FF7800,Poor,15
6307865,3.4,CDD614,Average,23
6307160,3.2,CDD614,Average,12
6310492,2.3,FF7800,Poor,19
18539564,2.7,FFBA00,Average,20
6317696,3.2,CDD614,Average,17
6310481,3.3,CDD614,Average,15
6313366,3,CDD614,Average,10
6307324,2.9,FFBA00,Average,4
6314347,3,CDD614,Average,7
18216971,3.2,CDD614,Average,12
6309282,3.1,CDD614,Average,8
6309286,3.1,CDD614,Average,4
6310777,2.9,FFBA00,Average,11
18600190,0,CBCBC8,Not rated,0
6315795,0,CBCBC8,Not rated,3
6313392,3.2,CDD614,Average,11
6309495,3.1,CDD614,Average,9
6307846,3,CDD614,Average,3
18669614,2.9,FFBA00,Average,5
18142892,3,CDD614,Average,7
6310522,3.1,CDD614,Average,12
6313421,3,CDD614,Average,7
6309276,2.9,FFBA00,Average,3
6314494,2.8,FFBA00,Average,7
6310479,2.7,FFBA00,Average,6
6307839,3,CDD614,Average,5
6309273,3.1,CDD614,Average,5
6307852,2.8,FFBA00,Average,6
6310776,3,CDD614,Average,4
18343584,0,CBCBC8,Not rated,3
18216961,2.9,FFBA00,Average,8
6314501,2.6,FFBA00,Average,7
6315325,3.2,CDD614,Average,85
6302002,3.5,9ACD32,Good,89
6302042,3.5,9ACD32,Good,82
6302134,4,5BA829,Very Good,50
6313319,3.2,CDD614,Average,62
6302121,3.4,CDD614,Average,47
18661070,3.5,9ACD32,Good,31
18630827,3.2,CDD614,Average,20
18246119,2.8,FFBA00,Average,7
18142752,2.7,FFBA00,Average,10
18622185,0,CBCBC8,Not rated,1
6307389,4.3,5BA829,Very Good,303
6307429,3.9,9ACD32,Good,180
6317420,3.4,CDD614,Average,149
6310459,3.9,9ACD32,Good,87
6318997,2.6,FFBA00,Average,70
6318930,3.4,CDD614,Average,29
18551143,3.4,CDD614,Average,29
6305881,3.2,CDD614,Average,23
18343533,3.5,9ACD32,Good,31
6306325,3.3,CDD614,Average,30
18551066,3.8,9ACD32,Good,27
18645660,3.1,CDD614,Average,8
18522892,3.6,9ACD32,Good,21
18551054,3.7,9ACD32,Good,22
6307092,3.4,CDD614,Average,16
18542692,3.6,9ACD32,Good,16
6311048,3.3,CDD614,Average,22
6313976,3.3,CDD614,Average,11
6316469,3.2,CDD614,Average,16
18343458,3.5,9ACD32,Good,19
18570210,3.5,9ACD32,Good,17
6300832,2.9,FFBA00,Average,50
6314037,4,5BA829,Very Good,235
18270928,3.8,9ACD32,Good,42
6310488,4.3,5BA829,Very Good,248
18576625,3.5,9ACD32,Good,32
18607946,3.4,CDD614,Average,28
18614264,3.2,CDD614,Average,25
18189376,3.2,CDD614,Average,17
6311570,2.6,FFBA00,Average,11
18263218,3.7,9ACD32,Good,35
18312895,4,5BA829,Very Good,145
6304330,4,5BA829,Very Good,185
18353580,3.7,9ACD32,Good,43
18270880,3.9,9ACD32,Good,69
6312259,4.2,5BA829,Very Good,270
6309275,4.1,5BA829,Very Good,149
6305557,4.1,5BA829,Very Good,125
18638259,3.8,9ACD32,Good,93
6308734,4.2,5BA829,Very Good,165
6309508,4.4,5BA829,Very Good,110
6300028,4.2,5BA829,Very Good,94
6309368,4.1,5BA829,Very Good,104
6300086,3.8,9ACD32,Good,50
6309344,4.5,3F7E00,Excellent,103
18449569,3.1,CDD614,Average,6
6316565,3.3,CDD614,Average,12
6316343,2.2,FF7800,Poor,70
6301350,3.4,CDD614,Average,22
6300027,3.8,9ACD32,Good,66
18628665,4.4,5BA829,Very Good,77
18442108,3.4,CDD614,Average,18
6302319,3.7,9ACD32,Good,82
6300045,3.8,9ACD32,Good,48
18463173,4.2,5BA829,Very Good,173
6309700,3.9,9ACD32,Good,184
6306430,3.9,9ACD32,Good,279
6309264,4,5BA829,Very Good,96
18258085,4,5BA829,Very Good,33
18323205,3.9,9ACD32,Good,101
6309926,4.2,5BA829,Very Good,141
18304609,3.8,9ACD32,Good,134
6311182,4.1,5BA829,Very Good,254
18319210,4.8,3F7E00,Excellent,261
6302402,3.7,9ACD32,Good,63
6302730,3.9,9ACD32,Good,74
6310798,3.5,9ACD32,Good,35
18632618,3.4,CDD614,Average,122
18290970,4.3,5BA829,Very Good,266
6306390,3.5,9ACD32,Good,264
6315754,3.9,9ACD32,Good,276
18343608,4,5BA829,Very Good,101
6306339,3.7,9ACD32,Good,155
6313912,3.6,9ACD32,Good,235
6315440,3.6,9ACD32,Good,114
6306091,3.8,9ACD32,Good,96
6305842,3.5,9ACD32,Good,119
6305739,3.9,9ACD32,Good,145
6317476,3.7,9ACD32,Good,121
18252918,4,5BA829,Very Good,94
6318854,3.7,9ACD32,Good,75
6313477,3.9,9ACD32,Good,67
6317617,3.3,CDD614,Average,72
6315323,3.6,9ACD32,Good,136
6311155,3.6,9ACD32,Good,104
6318918,4,5BA829,Very Good,70
6315751,3.5,9ACD32,Good,125
6318867,3.9,9ACD32,Good,68
6305919,3.8,9ACD32,Good,80
18173038,3.7,9ACD32,Good,69
6305517,3.5,9ACD32,Good,95
6306137,3.7,9ACD32,Good,63
6315752,3.4,CDD614,Average,78
6306360,3.9,9ACD32,Good,84
6306442,3.6,9ACD32,Good,87
6311057,3.4,CDD614,Average,44
18506695,3.8,9ACD32,Good,47
6306414,3.4,CDD614,Average,102
6306898,3.4,CDD614,Average,73
18506691,3.5,9ACD32,Good,54
6306865,3.8,9ACD32,Good,54
6306338,3.4,CDD614,Average,68
18173016,3.9,9ACD32,Good,39
6306350,3.5,9ACD32,Good,78
18173013,3.1,CDD614,Average,42
6306756,2,FF7800,Poor,75
6309614,3.7,9ACD32,Good,73
18612429,3.3,CDD614,Average,54
6318956,3.4,CDD614,Average,49
18660842,2.1,FF7800,Poor,41
18426701,3.3,CDD614,Average,50
18632085,3.4,CDD614,Average,34
6313905,3.4,CDD614,Average,54
6311606,3.5,9ACD32,Good,59
6306513,3.4,CDD614,Average,50
18382280,3.5,9ACD32,Good,36
18439448,3.7,9ACD32,Good,36
18393672,3.8,9ACD32,Good,29
6318858,3.5,9ACD32,Good,27
6306797,3.3,CDD614,Average,59
6313910,3.5,9ACD32,Good,31
6306706,3.1,CDD614,Average,26
6301402,3.1,CDD614,Average,52
18506693,3.4,CDD614,Average,37
6306472,3.3,CDD614,Average,30
6305497,3.3,CDD614,Average,36
6305478,3.3,CDD614,Average,23
6306740,3.3,CDD614,Average,25
6306075,3.5,9ACD32,Good,32
6306328,3.6,9ACD32,Good,30
6306882,2.5,FFBA00,Average,34
6305525,3.7,9ACD32,Good,36
18173034,3.4,CDD614,Average,19
6308699,3.5,9ACD32,Good,33
6306922,3.5,9ACD32,Good,30
6306222,2.4,FF7800,Poor,32
6311932,3,CDD614,Average,25
6318504,3.7,9ACD32,Good,40
6306607,3.1,CDD614,Average,28
6305890,3.5,9ACD32,Good,20
6306809,3,CDD614,Average,15
18173040,3,CDD614,Average,16
18173036,3,CDD614,Average,20
6306332,2.5,FFBA00,Average,30
18351652,3.3,CDD614,Average,15
6306434,3.3,CDD614,Average,31
18561651,3.2,CDD614,Average,8
6306877,3.4,CDD614,Average,19
6306165,3.1,CDD614,Average,23
6313600,3.1,CDD614,Average,14
18704707,2.8,FFBA00,Average,8
6306057,3.1,CDD614,Average,18
6306955,2.5,FFBA00,Average,10
6317706,2.7,FFBA00,Average,7
6311061,2.6,FFBA00,Average,12
18722413,3,CDD614,Average,4
18426148,2.5,FFBA00,Average,7
6314086,3.8,9ACD32,Good,60
18173035,4.5,3F7E00,Excellent,291
18562171,3.9,9ACD32,Good,123
6307954,3.8,9ACD32,Good,161
18382067,4.1,5BA829,Very Good,191
18619314,4,5BA829,Very Good,57
6300032,3.6,9ACD32,Good,28
18336058,4.1,5BA829,Very Good,136
6300007,3.4,CDD614,Average,38
6308842,3.2,CDD614,Average,103
18263372,4.1,5BA829,Very Good,34
6312067,4.3,5BA829,Very Good,434
6315299,3.9,9ACD32,Good,168
18319215,4.6,3F7E00,Excellent,238
6314960,4.2,5BA829,Very Good,338
6313651,3.6,9ACD32,Good,219
18263362,4,5BA829,Very Good,48
18263336,4.1,5BA829,Very Good,230
6315706,3.9,9ACD32,Good,303
6315044,3.9,9ACD32,Good,135
6314464,4.1,5BA829,Very Good,306
6312741,4.1,5BA829,Very Good,328
6308952,3.6,9ACD32,Good,87
6307553,3.6,9ACD32,Good,165
18255642,4.1,5BA829,Very Good,180
6316001,3.8,9ACD32,Good,73
6307351,3.6,9ACD32,Good,205
6308955,3.7,9ACD32,Good,196
6316115,3.3,CDD614,Average,193
6315908,3.7,9ACD32,Good,68
6312063,3.7,9ACD32,Good,106
18582747,4,5BA829,Very Good,57
6317687,3.7,9ACD32,Good,140
6300029,3.6,9ACD32,Good,17
6308163,3.9,9ACD32,Good,99
6307100,4,5BA829,Very Good,110
18189355,3.5,9ACD32,Good,80
6313175,3.9,9ACD32,Good,160
18268179,3.7,9ACD32,Good,56
18343471,3.9,9ACD32,Good,76
6318837,3.8,9ACD32,Good,91
6313307,3.4,CDD614,Average,96
18245879,3.7,9ACD32,Good,94
6308275,3.8,9ACD32,Good,101
6307972,3.4,CDD614,Average,84
18562167,3.6,9ACD32,Good,53
6308727,3.6,9ACD32,Good,96
6307233,2.4,FF7800,Poor,83
6318692,3.9,9ACD32,Good,155
18706779,3.5,9ACD32,Good,22
6308125,3.1,CDD614,Average,74
18554431,3.7,9ACD32,Good,33
6313235,3.5,9ACD32,Good,57
6308096,3.5,9ACD32,Good,60
18208113,3.4,CDD614,Average,65
6304020,3.8,9ACD32,Good,97
18541425,4.1,5BA829,Very Good,44
18224624,3.6,9ACD32,Good,79
6308045,3.4,CDD614,Average,76
6308875,3.5,9ACD32,Good,48
6308880,3.7,9ACD32,Good,103
6308078,3.4,CDD614,Average,66
6308887,3.4,CDD614,Average,55
18319211,3.8,9ACD32,Good,57
6317833,3.1,CDD614,Average,60
6308863,2.1,FF7800,Poor,79
6318836,2.5,FFBA00,Average,61
18382310,4,5BA829,Very Good,58
18278157,4.3,5BA829,Very Good,56
6318048,0,CBCBC8,Not rated,0
6301011,2.8,FFBA00,Average,4
6312725,2.7,FFBA00,Average,1
6301047,2.8,FFBA00,Average,4
6301001,2.7,FFBA00,Average,4
18751006,0,CBCBC8,Not rated,0
6307195,2.8,FFBA00,Average,4
18183120,3,CDD614,Average,7
6307376,2.8,FFBA00,Average,4
6307228,2.8,FFBA00,Average,4
6307284,2.9,FFBA00,Average,4
6307369,2.8,FFBA00,Average,4
18475231,2.8,FFBA00,Average,4
18451637,0,CBCBC8,Not rated,0
18364442,3,CDD614,Average,5
18756263,0,CBCBC8,Not rated,0
18756305,0,CBCBC8,Not rated,0
18756306,0,CBCBC8,Not rated,0
18710469,0,CBCBC8,Not rated,1
18756284,0,CBCBC8,Not rated,0
6311345,3.9,9ACD32,Good,220
