id,address,city,city_id,country_id,latitude,locality,locality_verbose,longitude,zipcode
6307729,"Ground Floor, Circle C Mall, Congressional Avenue, Project 8, Quezon City",Quezon City,63,162,14.67104715,"Circle C Mall, Project 8, Quezon City","Circle C Mall, Project 8, Quezon City, Quezon City",121.037644,
18537951,"Lower Ground Floor, SM Aura Premier, C5 Road Corner 26th Street, Bonifacio Global City, Taguig City",Taguig City,63,162,14.54641961,"SM Aura Premier, Bonifacio Global City, Taguig City","SM Aura Premier, Bonifacio Global City, Taguig City, Taguig City",121.0542435,
6307802,"Third Floor, Circle C Mall, Congressional Avenue, Project 8, Quezon City",Quezon City,63,162,14.67063167,"Circle C Mall, Project 8, Quezon City","Circle C Mall, Project 8, Quezon City, Quezon City",121.038059,
18217048,"Circuit Makati, Olympia, Makati City",Makati City,63,162,14.57618792,"Circuit Makati, Olympia, Makati City","Circuit Makati, Olympia, Makati City, Makati City",121.0198556,
18234693,"Second Floor, Circuit Lane, Circuit Makati, A.P. Reyes Street, Olympia, Makati City",Makati City,63,162,14.574577,"Circuit Makati, Olympia, Makati City","Circuit Makati, Olympia, Makati City, Makati City",121.019881,
18258112,"Ground Floor, Circuit Makati, Olympia, Makati City",Makati City,63,162,14.575591,"Circuit Makati, Olympia, Makati City","Circuit Makati, Olympia, Makati City, Makati City",121.019708,
18258097,"Ground Floor, Circuit Makati, Olympia, Makati City",Makati City,63,162,14.57487,"Circuit Makati, Olympia, Makati City","Circuit Makati, Olympia, Makati City, Makati City",121.019844,
18232785,"Ground Floor, Circuit Makati, Olympia, Makati City",Makati City,63,162,14.574536,"Circuit Makati, Olympia, Makati City","Circuit Makati, Olympia, Makati City, Makati City",121.019988,
18306322,"Second Floor, Circuit Lane, Circuit Makati, A.P. Reyes Street, Olympia, Makati City",Makati City,63,162,14.574577,"Circuit Makati, Olympia, Makati City","Circuit Makati, Olympia, Makati City, Makati City",121.019881,
18455035,"Circuit Makati, Olympia, Makati City",Makati City,63,162,14.57545199,"Circuit Makati, Olympia, Makati City","Circuit Makati, Olympia, Makati City, Makati City",121.0198428,
18216984,"Circuit Makati, Olympia, Makati City",Makati City,63,162,14.574401,"Circuit Makati, Olympia, Makati City","Circuit Makati, Olympia, Makati City, Makati City",121.019945,
18451938,"Circuit Makati, Olympia, Makati City",Makati City,63,162,14.57574143,"Circuit Makati, Olympia, Makati City","Circuit Makati, Olympia, Makati City, Makati City",121.0198022,
18216996,"Circuit Lane, A. Reyes Avenue, Carmona, Makati City, Olympia, Makati City",Makati City,63,162,14.57503729,"Circuit Makati, Olympia, Makati City","Circuit Makati, Olympia, Makati City, Makati City",121.0196081,
18217046,"Circuit Makati, Olympia, Makati City",Makati City,63,162,14.57513334,"Circuit Makati, Olympia, Makati City","Circuit Makati, Olympia, Makati City, Makati City",121.0196524,
18414655,"Ground Floor, Circuit Makati, Olympia, Makati City",Makati City,63,162,14.574536,"Circuit Makati, Olympia, Makati City","Circuit Makati, Olympia, Makati City, Makati City",121.019988,
18522993,"Ground Floor, Circuit Makati, Olympia, Makati City",Makati City,63,162,14.57445841,"Circuit Makati, Olympia, Makati City","Circuit Makati, Olympia, Makati City, Makati City",121.0196128,
18546593,"Ground Floor, Circuit Makati, Olympia, Makati City",Makati City,63,162,14.57481405,"Circuit Makati, Olympia, Makati City","Circuit Makati, Olympia, Makati City, Makati City",121.0196966,
18522992,"Ground Floor, Circuit Makati, Olympia, Makati City",Makati City,63,162,14.574888,"Circuit Makati, Olympia, Makati City","Circuit Makati, Olympia, Makati City, Makati City",121.01951,
18601864,"Ground Floor, Circuit Lane, Circuit Makati, A.P. Reyes Street, Olympia, Makati City 1207",Makati City,63,162,14.57558178,"Circuit Makati, Olympia, Makati City","Circuit Makati, Olympia, Makati City, Makati City",121.0194539,1207
18216990,"Circuit Makati, Olympia, Makati City",Makati City,63,162,14.57492437,"Circuit Makati, Olympia, Makati City","Circuit Makati, Olympia, Makati City, Makati City",121.0197194,
18258108,"Ground Floor, Circuit Makati, Olympia, Makati City",Makati City,63,162,14.575968,"Circuit Makati, Olympia, Makati City","Circuit Makati, Olympia, Makati City, Makati City",121.020056,
18549752,"Second Floor, Circuit Lane, Circuit Makati, Olympia, Makati City",Makati City,63,162,14.57485396,"Circuit Makati, Olympia, Makati City","Circuit Makati, Olympia, Makati City, Makati City",121.019757,
18685807,"Upper Ground Level, Circuit Lane, Circuit Makati, A.P. Reyes Street, Olympia, Makati City",Makati City,63,162,14.574577,"Circuit Makati, Olympia, Makati City","Circuit Makati, Olympia, Makati City, Makati City",121.019881,
18366614,"Circuit Makati, A.P. Reyes Street, Olympia, Makati City",Makati City,63,162,14.574577,"Circuit Makati, Olympia, Makati City","Circuit Makati, Olympia, Makati City, Makati City",121.019881,
18601866,"Second Floor, Circuit Lane, Circuit Makati, A.P. Reyes Street, Olympia, Makati City",Makati City,63,162,14.57522907,"Circuit Makati, Olympia, Makati City","Circuit Makati, Olympia, Makati City, Makati City",121.0200765,
18258094,"Ground Floor, Circuit Makati, Olympia, Makati City",Makati City,63,162,14.574349,"Circuit Makati, Olympia, Makati City","Circuit Makati, Olympia, Makati City, Makati City",121.019455,
18546598,"Ground Floor, Circuit Makati, Olympia, Makati City",Makati City,63,162,14.57546075,"Circuit Makati, Olympia, Makati City","Circuit Makati, Olympia, Makati City, Makati City",121.0198626,
18651827,"Circuit Lane, Circuit Makati, Olympia, Makati City",Makati City,63,162,14.57451139,"Circuit Makati, Olympia, Makati City","Circuit Makati, Olympia, Makati City, Makati City",121.0197501,
6313782,"Magallanes Drive, Tagaytay City",Tagaytay City,63,162,14.10978786,Tagaytay City,"Tagaytay City, Tagaytay City",120.9490087,
18540094,"Snack Hub, Circuit Makati, Olympia, Makati City",Makati City,63,162,14.57556686,"Circuit Makati, Olympia, Makati City","Circuit Makati, Olympia, Makati City, Makati City",121.019711,
18660460,"Ground Floor, Circuit Makati, Olympia, Makati City",Makati City,63,162,14.549784,"Circuit Makati, Olympia, Makati City","Circuit Makati, Olympia, Makati City, Makati City",121.047385,
18546595,"Ground Floor, Circuit Makati, Olympia, Makati City",Makati City,63,162,14.57530694,"Circuit Makati, Olympia, Makati City","Circuit Makati, Olympia, Makati City, Makati City",121.0201023,
18522991,"Circuit Lane, A. Reyes Avenue, Olympia, Makati City",Makati City,63,162,14.57504573,"Circuit Makati, Olympia, Makati City","Circuit Makati, Olympia, Makati City, Makati City",121.0196319,
18455038,"Circuit Makati, Olympia, Makati City",Makati City,63,162,14.57545199,"Circuit Makati, Olympia, Makati City","Circuit Makati, Olympia, Makati City, Makati City",121.0198428,
18656930,"Snack Hub, Circuit Makati, Olympia, Makati City",Makati City,63,162,14.57556686,"Circuit Makati, Olympia, Makati City","Circuit Makati, Olympia, Makati City, Makati City",121.019711,
18312919,"Circuit Makati, Olympia, Makati City",Makati City,63,162,14.57502237,Olympia,"Olympia, Makati City",121.0197583,
6317390,"B7, Bonifacio High Street, Lane P, Bonifacio Global City, Taguig City",Taguig City,63,162,14.55038629,"Bonifacio High Street, Bonifacio Global City, Taguig City","Bonifacio High Street, Bonifacio Global City, Taguig City, Taguig City",121.0523358,
18271069,"Second Floor, Wumaco Building, Lane P. Corner 9th Avenue, Bonifacio Global City, Taguig City",Taguig City,63,162,14.55090358,Bonifacio Global City,"Bonifacio Global City, Taguig City",121.0513561,
6317389,"B7, Bonifacio High Street, Lane P, Bonifacio Global City, Taguig City",Taguig City,63,162,14.550476,"Bonifacio High Street, Bonifacio Global City, Taguig City","Bonifacio High Street, Bonifacio Global City, Taguig City, Taguig City",121.052508,
6318679,"B5, Bonifacio High Street, Lane O, Bonifacio Global City, Taguig City",Taguig City,63,162,14.5502474,"Bonifacio High Street, Bonifacio Global City, Taguig City","Bonifacio High Street, Bonifacio Global City, Taguig City, Taguig City",121.052432,
18591389,"Mezzanine Floor, Citi Plaza, 34th Street, Lane D, Bonifacio Global City, Taguig City",Taguig City,63,162,14.554332,Bonifacio Global City,"Bonifacio Global City, Taguig City",121.053651,
18724432,"Ground Floor, Wumaco Building, Bonifacio High Street, 7th Avenue Corner Lane P, Bonifacio Global City, Taguig City",Taguig City,63,162,14.551365,Bonifacio Global City,"Bonifacio Global City, Taguig City",121.049897,
18415034,"Ortigas Park Lane, Sapphire Road, Beside Marco Polo, Ortigas, Pasig City",Pasig City,63,162,14.5876958,Ortigas,"Ortigas, Pasig City",121.0631276,
18442053,"Ortigas Park Lane, Sapphire Road, Ortigas, Pasig City",Pasig City,63,162,14.58796965,Ortigas,"Ortigas, Pasig City",121.0628872,
18415035,"Ortigas Park Lane, Sapphire Road, Beside Marco Polo, Ortigas, Pasig City",Pasig City,63,162,14.58772695,Ortigas,"Ortigas, Pasig City",121.0631243,
18673849,"Gener Building, 322 Acacia Lane Corner Pinagtipunan Street, Addition Hills, Mandaluyong City",Mandaluyong City,63,162,14.58919386,Addition Hills,"Addition Hills, Mandaluyong City",121.0352544,
18697622,"36 Redwood Street, New Marikina, San Roque, Marikina City",Marikina City,63,162,14.62731593,San Roque,"San Roque, Marikina City",121.1016847,
18291004,"Ground Floor, SMX Covention Center, Marina Way Corner Seashell Lane, Mall of Asia Complex (MOA), Pasay City",Pasay City,63,162,14.53237324,Mall of Asia Complex (MOA),"Mall of Asia Complex (MOA), Pasay City",120.9823274,
18382304,"Ground Floor, Wumaco Building, Lane P. Corner 9th Avenue, Bonifacio Global City, Taguig City",Taguig City,63,162,14.55102073,"Bonifacio High Street, Bonifacio Global City, Taguig City","Bonifacio High Street, Bonifacio Global City, Taguig City, Taguig City",121.0513869,
18708198,"Ground Floor, Circuit Lane, Circuit Makati, A.P. Reyes Street, Olympia, Makati City 1207",Makati City,63,162,14.57555,Olympia,"Olympia, Makati City",121.0195,
18480899,"Ground Floor, Citi Plaza, 34th Street, Lane D, Bonifacio Global City, Taguig City",Taguig City,63,162,14.55406278,Bonifacio Global City,"Bonifacio Global City, Taguig City",121.0538271,
18655953,"Tagaytay-Calamba Road Corner Sungay Lane, Tagaytay City",Tagaytay City,63,162,14.12373424,Tagaytay City,"Tagaytay City, Tagaytay City",120.9918576,
18678008,"Matalino Street Corner Malakas Lane, Diliman, Quezon City",Quezon City,63,162,14.64474835,Diliman,"Diliman, Quezon City",121.0489082,
6316451,"Upper Ground Floor, City of Dreams Manila, Aseana Boulevard Corner Macapagal Avenue, Entertainment City, Parañaque City",Parañaque City,63,162,14.52374298,"City of Dreams Manila, Entertainment City, Parañaque City","City of Dreams Manila, Entertainment City, Parañaque City, Parañaque City",120.9925875,
6316791,"Upper Ground Floor, City of Dreams Manila, Aseana Boulevard Corner Macapagal Avenue, Entertainment City, Parañaque City 1701 1701",Parañaque City,63,162,14.52356512,"City of Dreams Manila, Entertainment City, Parañaque City","City of Dreams Manila, Entertainment City, Parañaque City, Parañaque City",120.9925077,1701
6316910,"Upper Ground Floor, City of Dreams Manila, Aseana Boulevard Corner Macapagal Avenue, Entertainment City, Parañaque City",Parañaque City,63,162,14.52318896,"City of Dreams Manila, Entertainment City, Parañaque City","City of Dreams Manila, Entertainment City, Parañaque City, Parañaque City",120.9925906,
6316448,"Upper Ground Floor, NÜWA, City of Dreams Manila, Aseana Boulevard Corner Macapagal Avenue, Entertainment City, Parañaque City",Parañaque City,63,162,14.52354208,"City of Dreams Manila, Entertainment City, Parañaque City","City of Dreams Manila, Entertainment City, Parañaque City, Parañaque City",120.993467,
6317101,"Upper Ground Floor, City of Dreams Manila, Aseana Boulevard Corner Macapagal Avenue, Entertainment City, Parañaque City",Parañaque City,63,162,14.5232477,"City of Dreams Manila, Entertainment City, Parañaque City","City of Dreams Manila, Entertainment City, Parañaque City, Parañaque City",120.9925634,
6316900,"Upper Ground Floor, City of Dreams Manila, Aseana Boulevard Corner Macapagal Avenue, Entertainment City, Parañaque City",Parañaque City,63,162,14.52356512,"City of Dreams Manila, Entertainment City, Parañaque City","City of Dreams Manila, Entertainment City, Parañaque City, Parañaque City",120.9934308,
18645696,"Ground Floor, NÜWA, City of Dreams Manila, Aseana Corner Roxas Boulevard, Entertainment City, Parañaque City",Parañaque City,63,162,14.52504318,"City of Dreams Manila, Entertainment City, Parañaque City","City of Dreams Manila, Entertainment City, Parañaque City, Parañaque City",120.9925765,
6316449,"Ground Floor, City of Dreams Manila, Aseana Boulevard Corner Macapagal Avenue, Entertainment City, Parañaque City",Parañaque City,63,162,14.52378453,"City of Dreams Manila, Entertainment City, Parañaque City","City of Dreams Manila, Entertainment City, Parañaque City, Parañaque City",120.9925869,
6317100,"Upper Ground Floor, City of Dreams Manila, Aseana Boulevard Corner Macapagal Avenue, Entertainment City, Parañaque City",Parañaque City,63,162,14.52293125,"City of Dreams Manila, Entertainment City, Parañaque City","City of Dreams Manila, Entertainment City, Parañaque City, Parañaque City",120.9925832,
6316450,"Ground Floor, City of Dreams Manila, Aseana Boulevard Corner Macapagal Avenue, Entertainment City, Parañaque City",Parañaque City,63,162,14.52376019,"City of Dreams Manila, Entertainment City, Parañaque City","City of Dreams Manila, Entertainment City, Parañaque City, Parañaque City",120.9925936,
6318523,"Upper Ground Floor, City of Dreams Manila, Aseana Building Corner Macapagal Avenue, Entertainment City, Parañaque City",Parañaque City,63,162,14.52321103,"City of Dreams Manila, Entertainment City, Parañaque City","City of Dreams Manila, Entertainment City, Parañaque City, Parañaque City",120.9925839,
6316761,"Pool Deck, City of Dreams Manila, Aseana Boulevard Corner Macapagal Avenue, Entertainment City, Parañaque City 1701",Parañaque City,63,162,14.52343725,"City of Dreams Manila, Entertainment City, Parañaque City","City of Dreams Manila, Entertainment City, Parañaque City, Parañaque City",120.9929651,1701
18393673,"City of Dreams Manila, Aseana Boulevard Corner Macapagal Avenue, Entertainment City, Parañaque City",Parañaque City,63,162,14.52364529,"City of Dreams Manila, Entertainment City, Parañaque City","City of Dreams Manila, Entertainment City, Parañaque City, Parañaque City",120.9922891,
18426689,"401 Banawe Corner Maria Clara Street, Banawe, Quezon City",Quezon City,63,162,14.62736913,Banawe,"Banawe, Quezon City",121.0045415,
6302801,"1158 Chino Roces Avenue, San Antonio, Makati City",Makati City,63,162,14.56434553,San Antonio,"San Antonio, Makati City",121.011711,
6318435,"Second Floor, SM City San Lazaro, Santa Cruz, Manila",Manila,63,162,14.61865532,"SM City San Lazaro, Santa Cruz, Manila","SM City San Lazaro, Santa Cruz, Manila, Manila",120.9852142,
6300049,"The Manila Hotel, One Rizal Park, Ermita, Manila 0913",Manila,63,162,14.58278427,"Manila Hotel, Ermita, Manila","Manila Hotel, Ermita, Manila, Manila",120.9746506,913
6300050,"Ground Floor, Manila Marriott Hotel, 2 Resorts Drive, Newport City, Pasay City 1309",Pasay City,63,162,14.52083333,"Manila Marriott Hotel, Newport City, Pasay City","Manila Marriott Hotel, Newport City, Pasay City, Pasay City",121.0188333,1309
18422124,"1085 P. Noval Corner J. Barlin Street, Sampaloc, Manila",Manila,63,162,14.60877028,Sampaloc,"Sampaloc, Manila",120.9874276,
6300047,"Ground Floor, Manila Marriott Hotel, 2 Resorts Drive, Pasay City, Metro Manila 1309",Pasay City,63,162,14.52066667,"Manila Marriott Hotel, Newport City, Pasay City","Manila Marriott Hotel, Newport City, Pasay City, Pasay City",121.0186667,1309
6309073,"Picar Place, Kalayaan Avenue, Poblacion, Makati City",Makati City,63,162,14.564987,Poblacion,"Poblacion, Makati City",121.028247,
18468656,"Upper Ground Floor, Pearl Wing, Okada Manila, New Seaside Drive, Entertainment City, Parañaque City",Parañaque City,63,162,14.51273584,"Okada Manila, Entertainment City, Parañaque City","Okada Manila, Entertainment City, Parañaque City, Parañaque City",120.9804982,
6300021,"Level 5, AG New World Manila Bay Hotel, 1588 Pedro Gil Corner M.H. Del Pilar Street, Malate, Manila",Manila,63,162,14.57351188,"AG New World Manila Bay Hotel, Malate, Manila","AG New World Manila Bay Hotel, Malate, Manila, Manila",120.9826379,
6306394,"Ground Floor, Dusit Thani Manila, Ayala Centre, San Lorenzo, Makati City",Makati City,63,162,14.54863321,"Dusit Thani Manila, San Lorenzo, Makati City","Dusit Thani Manila, San Lorenzo, Makati City, Makati City",121.0260166,
6300042,"Level 4, Crowne Plaza Manila Galleria, Ortigas Corner ADB Avenue, Ortigas, Quezon City",Quezon City,63,162,14.59189924,"Crowne Plaza Manila Galleria, Ortigas, Quezon City","Crowne Plaza Manila Galleria, Ortigas, Quezon City, Quezon City",121.0593186,
6317688,"Second Floor, Maginhawa Building, 189 Maginhawa Corner Makadios Street, Sikatuna Village, Quezon City",Quezon City,63,162,14.63720278,Sikatuna Village,"Sikatuna Village, Quezon City",121.0616833,
18522231,"Upper Ground Floor, Okada Manila, New Seaside Drive, Entertainment City, Parañaque City",Parañaque City,63,162,14.51333663,"Okada Manila, Entertainment City, Parañaque City","Okada Manila, Entertainment City, Parañaque City, Parañaque City",120.9798115,
6300012,"Lobby Level, Sofitel Philippine Plaza Manila, CCP Complex, Pasay City",Pasay City,63,162,14.55324954,"Sofitel Philippine Plaza Manila, CCP Complex, Pasay City","Sofitel Philippine Plaza Manila, CCP Complex, Pasay City, Pasay City",120.9815382,
6315495,"44th Floor, Marco Polo Ortigas Manila, Sapphire Street Corner Meralco Avenue, Ortigas, Pasig City 1600",Pasig City,63,162,14.58763902,"Marco Polo Ortigas Manila, Ortigas, Pasig City","Marco Polo Ortigas Manila, Ortigas, Pasig City, Pasig City",121.0630824,1600
6300095,"Waterfront Manila Pavilion Hotel & Casino, U. N. Avenue Corner Maria Orosa Street",Manila,63,162,14.581109,"Waterfront Manila Pavilion Hotel & Casino, Ermita, Manila","Waterfront Manila Pavilion Hotel & Casino, Ermita, Manila, Manila",120.982124,
6300064,"Hotel Jen Manila, 3001 Roxas Boulevard, Buendia, Pasay City",Pasay City,63,162,14.55854302,"Hotel Jen Manila, Buendia, Pasay City","Hotel Jen Manila, Buendia, Pasay City, Pasay City",120.9880875,
6300015,"Pool Area, Sofitel Philippine Plaza Manila, CCP Complex, Pasay City",Pasay City,63,162,14.55307527,"Sofitel Philippine Plaza Manila, CCP Complex, Pasay City","Sofitel Philippine Plaza Manila, CCP Complex, Pasay City, Pasay City",120.9812559,
6306420,"Ground Floor, FRDC Building, 106 E. Rodriguez Jr. Avenue, Ugong, Pasig City",Pasig City,63,162,14.58345626,Ugong,"Ugong, Pasig City",121.07769,
18664859,"4636 Molina Street, Poblacion, Makati City",Makati City,63,162,14.567485,Poblacion,"Poblacion, Makati City",121.028793,
18271070,"Second Floor, Newport Mall, Resorts World Manila, Newport City, Pasay City",Pasay City,63,162,14.518957,"Resorts World Manila, Newport City, Pasay City","Resorts World Manila, Newport City, Pasay City, Pasay City",121.019446,
18451542,"Upper Ground Floor, North Casino, Okada Manila, New Seaside Drive, Entertainment City, Parañaque City",Parañaque City,63,162,14.51265664,"Okada Manila, Entertainment City, Parañaque City","Okada Manila, Entertainment City, Parañaque City, Parañaque City",120.9805401,
6300070,"Hotel Jen Manila, 3001 Roxas Boulevard, Buendia, Pasay City",Pasay City,63,162,14.55829445,"Hotel Jen Manila, Buendia, Pasay City","Hotel Jen Manila, Buendia, Pasay City, Pasay City",120.9878863,
6315458,"24th Floor, Marco Polo Ortigas Manila, Sapphire Street Corner Meralco Avenue, Ortigas, Pasig City",Pasig City,63,162,14.58758353,"Marco Polo Ortigas Manila, Ortigas, Pasig City","Marco Polo Ortigas Manila, Ortigas, Pasig City, Pasig City",121.0630747,
6306464,"Lobby Level, Dusit Thani Manila, Ayala Centre, San Lorenzo, Makati City",Makati City,63,162,14.54866826,"Dusit Thani Manila, San Lorenzo, Makati City","Dusit Thani Manila, San Lorenzo, Makati City, Makati City",121.0261028,
6305173,"Second Floor, Newport City Mall, Resorts World Manila, Pasay City",Pasay City,63,162,14.51883333,"Resorts World Manila, Newport City, Pasay City","Resorts World Manila, Newport City, Pasay City, Pasay City",121.0198333,
18580866,"The Manila Hotel, One Rizal Park, Ermita, Manila 0913",Manila,63,162,14.58283944,"Manila Hotel, Ermita, Manila","Manila Hotel, Ermita, Manila, Manila",120.9748471,913
6300055,"The Manila Hotel, One Rizal Park, Ermita, Manila 0913",Manila,63,162,14.58284106,"Manila Hotel, Ermita, Manila","Manila Hotel, Ermita, Manila, Manila",120.9747968,913
6302744,"Third Floor, Best Western Premier F1 Hotel, 32nd Street, Bonifacio Global City, Taguig City",Taguig City,63,162,14.55384633,Bonifacio Global City,"Bonifacio Global City, Taguig City",121.0493753,
6317039,"Second Floor, Resorts World Manila, Newport City, Pasay City",Pasay City,63,162,14.518616,"Resorts World Manila, Newport City, Pasay City","Resorts World Manila, Newport City, Pasay City, Pasay City",121.019747,
18278150,"Upper Ground Floor, SM City Manila, Ermita, Manila",Manila,63,162,14.58991126,"SM City Manila, Ermita, Manila","SM City Manila, Ermita, Manila, Manila",120.9836628,
6305121,"Second Floor, Resorts World Manila, Newport City, Pasay City",Pasay City,63,162,14.51883333,"Resorts World Manila, Newport City, Pasay City","Resorts World Manila, Newport City, Pasay City, Pasay City",121.0198333,
6307329,"Level 21, Pan Pacific Manila, M. Adriatico Corner Gen. Malvar Street, Malate, Manila",Manila,63,162,14.57274154,"Pan Pacific Manila, Malate, Manila","Pan Pacific Manila, Malate, Manila, Manila",120.9844826,
6300418,"Upper Ground Floor, SM City Manila, Ermita, Manila",Manila,63,162,14.59007673,"SM City Manila, Ermita, Manila","SM City Manila, Ermita, Manila, Manila",120.9825343,
18461923,"Upper Ground Floor, Pearl Wing, Okada Manila, New Seaside Drive, Entertainment City, Parañaque City",Parañaque City,63,162,14.51279426,"Okada Manila, Entertainment City, Parañaque City","Okada Manila, Entertainment City, Parañaque City, Parañaque City",120.9804576,
18287119,"19th Floor, Hotel Jen Manila, 3001 Roxas Boulevard, 1305 Pasay City, Buendia, Pasay City",Pasay City,63,162,14.5586936,"Hotel Jen Manila, Buendia, Pasay City","Hotel Jen Manila, Buendia, Pasay City, Pasay City",120.9881699,
6313705,"Casino Area, Resorts World Manila, Newport City, Pasay City",Pasay City,63,162,14.51883333,"Resorts World Manila, Newport City, Pasay City","Resorts World Manila, Newport City, Pasay City, Pasay City",121.0198333,
18340433,"Cinema Area, Third Floor, UP Town Center, Katipunan Avenue, Diliman, Quezon City",Quezon City,63,162,14.65197453,"UP Town Center, Diliman, Quezon City","UP Town Center, Diliman, Quezon City, Quezon City",121.075279,
18364380,"Lower Ground Floor, SM City Manila, Ermita, Manila",Manila,63,162,14.59005629,"SM City Manila, Ermita, Manila","SM City Manila, Ermita, Manila, Manila",120.9831867,
18415046,"Fourth Floor, SM City Manila, Ermita, Manila",Manila,63,162,14.59004786,"SM City Manila, Ermita, Manila","SM City Manila, Ermita, Manila, Manila",120.9835508,
6300363,"Upper Ground Floor, SM City Manila, Ermita, Manila",Manila,63,162,14.59008225,"SM City Manila, Ermita, Manila","SM City Manila, Ermita, Manila, Manila",120.9835475,
6309621,"233-235 Dasmarinas Corner Yuchengco Street, Binondo, Manila",Manila,63,162,14.5980065,Binondo,"Binondo, Manila",120.9768369,
6316691,"Fourth Floor, SM City Manila, Ermita, Manila",Manila,63,162,14.59005726,"SM City Manila, Ermita, Manila","SM City Manila, Ermita, Manila, Manila",120.983109,
6300505,"Second Floor, SM City Manila, Ermita, Manila",Manila,63,162,14.59005337,"SM City Manila, Ermita, Manila","SM City Manila, Ermita, Manila, Manila",120.9826184,
6309796,"Second Floor, Main Wing, The Bellevue Manila, North Bridgeway, Filinvest City, Muntinlupa City",Muntinlupa City,63,162,14.42392777,"The Bellevue Manila, Filinvest City, Muntinlupa City","The Bellevue Manila, Filinvest City, Muntinlupa City, Muntinlupa City",121.039603,
6318711,"Second Floor, Newport Mall, Resorts World Manila, Newport Boulevard, Newport City, Pasay City",Pasay City,63,162,14.51883333,"Resorts World Manila, Newport City, Pasay City","Resorts World Manila, Newport City, Pasay City, Pasay City",121.0198333,
6309794,"Second Floor, Tower Wing, The Bellevue Manila, North Bridgeway, Filinvest City, Muntinlupa City",Muntinlupa City,63,162,14.42465836,"The Bellevue Manila, Filinvest City, Muntinlupa City","The Bellevue Manila, Filinvest City, Muntinlupa City, Muntinlupa City",121.0399094,
18685362,"Third Floor, SM City Manila, Ermita, Manila",Manila,63,162,14.59008679,"SM City Manila, Ermita, Manila","SM City Manila, Ermita, Manila, Manila",120.9825735,
6316014,"40 Lilac Street, Hacienda Heights, Concepcion Dos, Marikina City",Marikina City,63,162,14.64251139,Concepcion Dos,"Concepcion Dos, Marikina City",121.1218693,
6303103,"Fourth Floor, SM City Manila, Ermita, Manila",Manila,63,162,14.59017213,"SM City Manila, Ermita, Manila","SM City Manila, Ermita, Manila, Manila",120.9835364,
18371103,"Ground Floor, West Wing, Manila Marriott Hotel, 2 Resorts Drive, Newport City, Metro Manila 1309",Pasay City,63,162,14.52134267,"Manila Marriott Hotel, Newport City, Pasay City","Manila Marriott Hotel, Newport City, Pasay City, Pasay City",121.0180679,1309
18689009,"Las Casas Filipinas de Acuzar Quezon City, 134 Roosevelt Avenue, Del Monte, Quezon City",Quezon City,63,162,14.639033,Del Monte,"Del Monte, Quezon City",121.017183,
18618195,"Food Choices, Third Level,  Ayala Malls Cloverleaf, A. Bonifacio Avenue, Balintawak, Quezon City",Quezon City,63,162,14.65541805,"Ayala Malls Cloverleaf, Balintawak, Quezon City","Ayala Malls Cloverleaf, Balintawak, Quezon City, Quezon City",121.0008615,
18643499,"Third Level, Ayala Malls Cloverleaf, A. Bonifacio Avenue, Balintawak, Quezon City",Quezon City,63,162,14.65494447,"Ayala Malls Cloverleaf, Balintawak, Quezon City","Ayala Malls Cloverleaf, Balintawak, Quezon City, Quezon City",121.001014,
18676932,"Fourth Level, Ayala Malls Cloverleaf, A Bonifacio Avenue, Balintawak, Quezon City",Quezon City,63,162,14.65517607,"Ayala Malls Cloverleaf, Balintawak, Quezon City","Ayala Malls Cloverleaf, Balintawak, Quezon City, Quezon City",121.000713,
18613684,"Fourth Level, Ayala Malls Cloverleaf, A. Bonifacio Avenue, Balintawak, Quezon City",Quezon City,63,162,14.65526138,"Ayala Malls Cloverleaf, Balintawak, Quezon City","Ayala Malls Cloverleaf, Balintawak, Quezon City, Quezon City",121.0006744,
18643500,"Food Choices, Third Level, Ayala Malls Cloverleaf, A. Bonifacio Avenue, Balintawak, Quezon City",Quezon City,63,162,14.65545308,"Ayala Malls Cloverleaf, Balintawak, Quezon City","Ayala Malls Cloverleaf, Balintawak, Quezon City, Quezon City",121.0008669,
18605758,"Second Level, Ayala Malls Cloverleaf, A. Bonifacio Avenue, Balintawak, Quezon City",Quezon City,63,162,14.65534247,"Ayala Malls Cloverleaf, Balintawak, Quezon City","Ayala Malls Cloverleaf, Balintawak, Quezon City, Quezon City",121.0009607,
18618221,"Ground Level, Ayala Malls Cloverleaf, A. Bonifacio Avenue, Balintawak, Quezon City",Quezon City,63,162,14.65552995,"Ayala Malls Cloverleaf, Balintawak, Quezon City","Ayala Malls Cloverleaf, Balintawak, Quezon City, Quezon City",121.0006791,
18618192,"Food Choices, Third Level, Ayala Malls Cloverleaf, A. Bonifacio Avenue, Balintawak, Quezon City",Quezon City,63,162,14.65539502,"Ayala Malls Cloverleaf, Balintawak, Quezon City","Ayala Malls Cloverleaf, Balintawak, Quezon City, Quezon City",121.0007227,
18618186,"Fourth Level, Ayala Malls Cloverleaf, A. Bonifacio Avenue, Balintawak, Quezon City",Quezon City,63,162,14.65530679,"Ayala Malls Cloverleaf, Balintawak, Quezon City","Ayala Malls Cloverleaf, Balintawak, Quezon City, Quezon City",121.0009007,
